Market 110557348
Elina Svitolina vs Lara Arruabarrena
Time,Elina Svitolina/selection_id,Elina Svitolina/selection_name,Elina Svitolina/market_id,Elina Svitolina/market_type_id,Elina Svitolina/prices_string,Elina Svitolina/selection_matched,Elina Svitolina/last_back_price,Elina Svitolina/wom,Elina Svitolina/b1,Elina Svitolina/b1_available,Elina Svitolina/b2,Elina Svitolina/b2_available,Elina Svitolina/b3,Elina Svitolina/b3_available,Elina Svitolina/l1,Elina Svitolina/l1_available,Elina Svitolina/l2,Elina Svitolina/l2_available,Elina Svitolina/l3,Elina Svitolina/l3_available,Lara Arruabarrena/selection_id,Lara Arruabarrena/selection_name,Lara Arruabarrena/market_id,Lara Arruabarrena/market_type_id,Lara Arruabarrena/prices_string,Lara Arruabarrena/selection_matched,Lara Arruabarrena/last_back_price,Lara Arruabarrena/wom,Lara Arruabarrena/b1,Lara Arruabarrena/b1_available,Lara Arruabarrena/b2,Lara Arruabarrena/b2_available,Lara Arruabarrena/b3,Lara Arruabarrena/b3_available,Lara Arruabarrena/l1,Lara Arruabarrena/l1_available,Lara Arruabarrena/l2,Lara Arruabarrena/l2_available,Lara Arruabarrena/l3,Lara Arruabarrena/l3_available
16-08-2013 15:27:25,6324464,Elina Svitolina,110557348,2,6324464~0~28134.51~1.67~~~false~~~~|1.6~625.0~L~1~1.3~125.62~L~2~1.25~133.18~L~3~|1.64~609.76~B~1~,28134.51,1.67,0.5917405393824151,1.6,625.0,1.3,125.62,1.25,133.18,1.64,609.76,0,0,0,0,7137471,Lara Arruabarrena,110557348,2,7137471~1~1456.45~2.48~~~false~~~~|1.96~140.21~L~1~1.66~267.95~L~2~1.02~53.53~L~3~|,1456.45,2.48,0,1.96,140.21,1.66,267.95,1.02,53.53,0,0,0,0,0,0
16-08-2013 15:27:26,6324464,Elina Svitolina,110557348,2,6324464~0~28134.51~1.67~~~false~~~~|1.6~625.0~L~1~1.3~125.62~L~2~1.25~133.18~L~3~|1.64~609.76~B~1~,28134.51,1.67,0.5917405393824151,1.6,625.0,1.3,125.62,1.25,133.18,1.64,609.76,0,0,0,0,7137471,Lara Arruabarrena,110557348,2,7137471~1~1456.45~2.48~~~false~~~~|1.96~140.21~L~1~1.66~267.95~L~2~1.02~53.53~L~3~|,1456.45,2.48,0,1.96,140.21,1.66,267.95,1.02,53.53,0,0,0,0,0,0
16-08-2013 15:27:27,6324464,Elina Svitolina,110557348,2,6324464~0~28134.51~1.67~~~false~~~~|1.6~625.0~L~1~1.3~125.62~L~2~1.25~133.18~L~3~|1.64~609.76~B~1~,28134.51,1.67,0.5917405393824151,1.6,625.0,1.3,125.62,1.25,133.18,1.64,609.76,0,0,0,0,7137471,Lara Arruabarrena,110557348,2,7137471~1~1456.45~2.48~~~false~~~~|1.96~140.21~L~1~1.66~267.95~L~2~1.02~53.53~L~3~|,1456.45,2.48,0,1.96,140.21,1.66,267.95,1.02,53.53,0,0,0,0,0,0
16-08-2013 15:27:29,6324464,Elina Svitolina,110557348,2,6324464~0~28134.51~1.67~~~false~~~~|1.6~625.0~L~1~1.3~125.62~L~2~1.25~133.18~L~3~|1.64~609.76~B~1~,28134.51,1.67,0.5917405393824151,1.6,625.0,1.3,125.62,1.25,133.18,1.64,609.76,0,0,0,0,7137471,Lara Arruabarrena,110557348,2,7137471~1~1456.45~2.48~~~false~~~~|1.96~140.21~L~1~1.66~267.95~L~2~1.02~53.53~L~3~|,1456.45,2.48,0,1.96,140.21,1.66,267.95,1.02,53.53,0,0,0,0,0,0
16-08-2013 15:27:32,6324464,Elina Svitolina,110557348,2,6324464~0~28138.37~1.64~~~false~~~~|1.3~125.62~L~1~1.25~133.18~L~2~1.24~531.08~L~3~|,28138.37,1.64,0,1.3,125.62,1.25,133.18,1.24,531.08,0,0,0,0,0,0,7137471,Lara Arruabarrena,110557348,2,7137471~1~1456.45~2.48~~~false~~~~|1.96~140.21~L~1~1.66~267.95~L~2~1.02~53.53~L~3~|,1456.45,2.48,0,1.96,140.21,1.66,267.95,1.02,53.53,0,0,0,0,0,0
16-08-2013 15:27:37,6324464,Elina Svitolina,110557348,2,6324464~0~28138.37~1.64~~~false~~~~|1.67~63.93~L~1~1.3~125.62~L~2~1.25~133.18~L~3~|,28138.37,1.64,0,1.67,63.93,1.3,125.62,1.25,133.18,0,0,0,0,0,0,7137471,Lara Arruabarrena,110557348,2,7137471~1~1456.45~2.48~~~false~~~~|1.96~140.21~L~1~1.66~267.95~L~2~1.02~53.53~L~3~|,1456.45,2.48,0,1.96,140.21,1.66,267.95,1.02,53.53,0,0,0,0,0,0
16-08-2013 15:27:39,6324464,Elina Svitolina,110557348,2,6324464~0~28138.37~1.64~~~false~~~~|1.67~63.93~L~1~1.3~125.62~L~2~1.25~133.18~L~3~|,28138.37,1.64,0,1.67,63.93,1.3,125.62,1.25,133.18,0,0,0,0,0,0,7137471,Lara Arruabarrena,110557348,2,7137471~1~1456.45~2.48~~~false~~~~|1.96~140.21~L~1~1.66~267.95~L~2~1.02~53.53~L~3~|,1456.45,2.48,0,1.96,140.21,1.66,267.95,1.02,53.53,0,0,0,0,0,0
16-08-2013 15:27:41,6324464,Elina Svitolina,110557348,2,6324464~0~28138.37~1.64~~~false~~~~|1.67~63.93~L~1~1.3~125.62~L~2~1.25~133.18~L~3~|,28138.37,1.64,0,1.67,63.93,1.3,125.62,1.25,133.18,0,0,0,0,0,0,7137471,Lara Arruabarrena,110557348,2,7137471~1~1456.45~2.48~~~false~~~~|1.96~140.21~L~1~1.66~267.95~L~2~1.02~53.53~L~3~|,1456.45,2.48,0,1.96,140.21,1.66,267.95,1.02,53.53,0,0,0,0,0,0
16-08-2013 15:27:44,6324464,Elina Svitolina,110557348,2,6324464~0~28138.37~1.64~~~false~~~~|1.67~63.93~L~1~1.3~125.62~L~2~1.25~133.18~L~3~|,28138.37,1.64,0,1.67,63.93,1.3,125.62,1.25,133.18,0,0,0,0,0,0,7137471,Lara Arruabarrena,110557348,2,7137471~1~1456.45~2.48~~~false~~~~|1.96~140.21~L~1~1.66~267.95~L~2~1.02~53.53~L~3~|,1456.45,2.48,0,1.96,140.21,1.66,267.95,1.02,53.53,0,0,0,0,0,0
16-08-2013 15:27:48,6324464,Elina Svitolina,110557348,2,6324464~0~28243.59~1.67~~~false~~~~|1.67~11.32~L~1~1.3~125.62~L~2~1.25~133.18~L~3~|,28243.59,1.67,0,1.67,11.32,1.3,125.62,1.25,133.18,0,0,0,0,0,0,7137471,Lara Arruabarrena,110557348,2,7137471~1~1456.45~2.48~~~false~~~~|1.96~140.21~L~1~1.66~267.95~L~2~1.02~53.53~L~3~|,1456.45,2.48,0,1.96,140.21,1.66,267.95,1.02,53.53,0,0,0,0,0,0
